record_id,source_pdf,source_page,topic_guess,image_index,image_xref,image_filename,image_path,image_width,image_height,image_rect,image_area,page_text,question_prompt
131,korszovet_kepek.pdf,67,ACTINOBACILLUS PLEUROPNEUMONIAE OKOZTA,2,485,page_067_img_02.jpg,data/imported/korszovet_kepek/images/page_067_img_02.jpg,718,514,"70.8,413.1,415.4,659.7",84979.8,"ACTINOBACILLUS PLEUROPNEUMONIAE OKOZTA tüdő és mellhártyagyulladás: toxinok hatására nem a fibrinkiválás, inkább elhalás: Kifejezetten ödémás, fehérjegazdag ödémás területek, az alveolusok üregében savó!","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
132,korszovet_kepek.pdf,68,ACTINOBACILLUS PLEUROPNEUMONIAE OKOZTA,1,488,page_068_img_01.jpg,data/imported/korszovet_kepek/images/page_068_img_01.jpg,945,683,"70.8,70.8,524.5,398.5",148622.0,,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
133,korszovet_kepek.pdf,68,ACTINOBACILLUS PLEUROPNEUMONIAE OKOZTA,2,490,page_068_img_02.jpg,data/imported/korszovet_kepek/images/page_068_img_02.jpg,945,674,"70.8,408.8,524.5,732.1",146648.9,,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
134,korszovet_kepek.pdf,69,ACTINOBACILLUS PLEUROPNEUMONIAE OKOZTA,1,493,page_069_img_01.jpg,data/imported/korszovet_kepek/images/page_069_img_01.jpg,945,686,"70.8,70.8,524.5,400.3",149461.2,"Nagy mennyiségű sejtes tartalom: döntően macrophagok, esetleg neutrofilek. Bizonytalan alakú, elmosódott magvú bizarr sejtalakok is megfigyelhetők: toxinok hatására, APX 1,2,3 toxin. Degenerálódó kromatinállományú macrophagok. Bizarr sejt=oat cells, zabpehelyre emlékeztetnek.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
135,korszovet_kepek.pdf,69,ACTINOBACILLUS PLEUROPNEUMONIAE OKOZTA,2,495,page_069_img_02.jpg,data/imported/korszovet_kepek/images/page_069_img_02.jpg,787,549,"70.8,499.0,448.8,762.6",99608.7,"Nagy mennyiségű sejtes tartalom: döntően macrophagok, esetleg neutrofilek. Bizonytalan alakú, elmosódott magvú bizarr sejtalakok is megfigyelhetők: toxinok hatására, APX 1,2,3 toxin. Degenerálódó kromatinállományú macrophagok. Bizarr sejt=oat cells, zabpehelyre emlékeztetnek.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
136,korszovet_kepek.pdf,70,ACTINOBACILLUS PLEUROPNEUMONIAE OKOZTA,1,498,page_070_img_01.jpg,data/imported/korszovet_kepek/images/page_070_img_01.jpg,816,422,"70.8,120.8,462.6,323.4",79386.1,Kifejezett vérzéses jelleg: a toxinok károsítják az érfalat: savó és sok vvs. is a légutakban,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
137,korszovet_kepek.pdf,70,ACTINOBACILLUS PLEUROPNEUMONIAE OKOZTA,2,500,page_070_img_02.jpg,data/imported/korszovet_kepek/images/page_070_img_02.jpg,823,424,"70.8,325.8,466.1,529.3",80453.1,Kifejezett vérzéses jelleg: a toxinok károsítják az érfalat: savó és sok vvs. is a légutakban,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
138,korszovet_kepek.pdf,70,ACTINOBACILLUS PLEUROPNEUMONIAE OKOZTA,3,502,page_070_img_03.jpg,data/imported/korszovet_kepek/images/page_070_img_03.jpg,828,437,"70.8,540.1,468.1,749.8",83301.2,Kifejezett vérzéses jelleg: a toxinok károsítják az érfalat: savó és sok vvs. is a légutakban,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
139,korszovet_kepek.pdf,71,SZÖVETKÖZI TÜDŐGYULLADÁS,1,505,page_071_img_01.jpg,data/imported/korszovet_kepek/images/page_071_img_01.jpg,945,494,"70.8,204.7,524.5,442.0",107639.3,"SZÖVETKÖZI TÜDŐGYULLADÁS: INTERSTITIALIS tüdőgyull Légutakban NINCS gyulladásos sejt érdemi mennyiségben, a gyull a szövetközi állományban, interalveolaris septumokban halmozódik Mononukleáris sejtek: limfocita, plazmasejt, macrophag. Minden szövetközi gyulladásnál ezek a mononukleáris sejtek dominálnak, nem csak a tüdőben. Itt: mesterséges PRRS, fő kór ok a vírusos fertőzés- száraz köhögés, nehezített légzés= IS mint a sars covid is. Nincs a légutakban semmilyen tartalom és a köhögés mélyről jön. Parazitalárvák vándorlása nyomán kialakuló IS tüdőgyulladás:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
140,korszovet_kepek.pdf,72,SZÖVETKÖZI TÜDŐGYULLADÁS,1,508,page_072_img_01.jpg,data/imported/korszovet_kepek/images/page_072_img_01.jpg,739,535,"70.8,70.9,425.5,327.5",91000.6,,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
141,korszovet_kepek.pdf,72,SZÖVETKÖZI TÜDŐGYULLADÁS,2,510,page_072_img_02.jpg,data/imported/korszovet_kepek/images/page_072_img_02.jpg,945,684,"70.8,337.8,524.5,666.3",149030.3,,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
142,korszovet_kepek.pdf,73,SZÖVETKÖZI TÜDŐGYULLADÁS,1,513,page_073_img_01.jpg,data/imported/korszovet_kepek/images/page_073_img_01.jpg,945,718,"70.8,70.8,524.5,415.6",156378.6,,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
143,korszovet_kepek.pdf,74,VESE,1,516,page_074_img_01.jpg,data/imported/korszovet_kepek/images/page_074_img_01.jpg,945,722,"70.8,120.8,524.5,467.1",157104.4,VESE,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
144,korszovet_kepek.pdf,74,VESE,2,518,page_074_img_02.jpg,data/imported/korszovet_kepek/images/page_074_img_02.jpg,945,569,"70.8,477.6,524.5,750.9",123968.9,VESE,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
145,korszovet_kepek.pdf,75,OXALÁT,1,521,page_075_img_01.jpg,data/imported/korszovet_kepek/images/page_075_img_01.jpg,643,483,"70.8,221.6,379.5,453.3",71507.3,"OXALÁT-NEPHROSIS etilénglikol-mérgezés: fagyálló, macska kifejezetten érzékeny rá, pár ml elég. Metabolizálódik az alkoholhoz hasonló módon, először aldehid majd oxálsav képződik, ebből a plazma ionizált kalciummal Ca-oxalát kristályok kiválása. Nagy mennyiségben felvéve akár hypocalcaemiát okoz és ezáltal görcskészség fokozódik. Tubulusok üregében kiválva károsítják a tubulushámot: tubulonefrózis. Mechanikai hatás.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
146,korszovet_kepek.pdf,76,OXALÁT,1,524,page_076_img_01.jpg,data/imported/korszovet_kepek/images/page_076_img_01.jpg,945,696,"70.8,70.8,524.5,404.7",151457.0,"Elpusztul a hámsejt, honnan tudom? Eltűnnek a sejtmagok. Lásd lágyvesebetegség Cl.perf D","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
147,korszovet_kepek.pdf,76,OXALÁT,2,526,page_076_img_02.jpg,data/imported/korszovet_kepek/images/page_076_img_02.jpg,762,572,"70.8,440.6,436.6,715.3",100447.7,"Elpusztul a hámsejt, honnan tudom? Eltűnnek a sejtmagok. Lásd lágyvesebetegség Cl.perf D","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
148,korszovet_kepek.pdf,77,OXALÁT,1,529,page_077_img_01.jpg,data/imported/korszovet_kepek/images/page_077_img_01.jpg,834,629,"70.8,87.8,471.0,389.8",120833.3,"Ez a kristálykiválás a glomerulusokra nem jellemző: Kristályok kettős fénytörők, nem tud ráfókuszálni a szkenner: Polarizált fényben:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
149,korszovet_kepek.pdf,77,OXALÁT,2,531,page_077_img_02.jpg,data/imported/korszovet_kepek/images/page_077_img_02.jpg,945,491,"70.8,421.1,524.5,656.8",106890.8,"Ez a kristálykiválás a glomerulusokra nem jellemző: Kristályok kettős fénytörők, nem tud ráfókuszálni a szkenner: Polarizált fényben:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
150,korszovet_kepek.pdf,78,EXSUDATÍV GLOMERULONEPHRITIS,1,534,page_078_img_01.jpg,data/imported/korszovet_kepek/images/page_078_img_01.jpg,945,703,"70.8,70.9,524.5,408.1",152999.3,"EXSUDATÍV GLOMERULONEPHRITIS: itt a glomerulusok érintettek. Gyulladásos folyamatok, ált immunkomplexek lerakódása következtében. Vérben keringő AG+Ellena által alkotott komplexek, elhúzódó vírusos betegségekre jellemző. Túlzott EA válasz, lerakódnak a komplexek a kapillárisok falában. Kapilláris a vese Bowman tok érfalaiban és a bőrben van sok. Pl Su PDNS kórképe: jellegzetes bőrtünetek is, elhalásos bőrgyull a kapill károsodás miatt. Exsudatív: kifejezett, fehérjedús folyadékkilpés a Bowman-tokban az érfonatok körül","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
151,korszovet_kepek.pdf,79,EXSUDATÍV GLOMERULONEPHRITIS,1,537,page_079_img_01.jpg,data/imported/korszovet_kepek/images/page_079_img_01.jpg,726,544,"70.8,70.9,419.1,332.1",91010.8,Az érkacsok körül neutrofil granulociták és eosinophil folyadék (proteinuria).,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
152,korszovet_kepek.pdf,79,EXSUDATÍV GLOMERULONEPHRITIS,2,539,page_079_img_02.jpg,data/imported/korszovet_kepek/images/page_079_img_02.jpg,945,619,"70.8,342.5,524.5,639.4",134696.5,Az érkacsok körül neutrofil granulociták és eosinophil folyadék (proteinuria).,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
153,korszovet_kepek.pdf,80,EXSUDATÍV GLOMERULONEPHRITIS,1,542,page_080_img_01.jpg,data/imported/korszovet_kepek/images/page_080_img_01.jpg,799,576,"70.8,70.8,454.3,347.5",106077.6,"Proteinuria, fehérjevizelés: +a tubulusokban is megjelenik a lé: zöld nyíl. Elhúzódó formában az érfonat cellularitása nő. Mesangium sejt proliferáció.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
154,korszovet_kepek.pdf,80,EXSUDATÍV GLOMERULONEPHRITIS,2,544,page_080_img_02.jpg,data/imported/korszovet_kepek/images/page_080_img_02.jpg,802,604,"70.8,386.8,455.6,676.8",111592.0,"Proteinuria, fehérjevizelés: +a tubulusokban is megjelenik a lé: zöld nyíl. Elhúzódó formában az érfonat cellularitása nő. Mesangium sejt proliferáció.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
155,korszovet_kepek.pdf,81,EXSUDATÍV GLOMERULONEPHRITIS,1,547,page_081_img_01.jpg,data/imported/korszovet_kepek/images/page_081_img_01.jpg,636,476,"70.8,70.9,376.0,299.5",69779.4,"Bowman tok megvastagodás, zöld nyíl. Kék nyíl: proteinuria.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
156,korszovet_kepek.pdf,81,EXSUDATÍV GLOMERULONEPHRITIS,2,549,page_081_img_02.jpg,data/imported/korszovet_kepek/images/page_081_img_02.jpg,945,703,"70.8,334.8,524.5,672.1",152999.3,"Bowman tok megvastagodás, zöld nyíl. Kék nyíl: proteinuria.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
157,korszovet_kepek.pdf,82,EXSUDATÍV GLOMERULONEPHRITIS,1,553,page_082_img_01.jpg,data/imported/korszovet_kepek/images/page_082_img_01.jpg,945,504,"70.8,70.9,524.5,312.7",109703.2,"Idült forma: erek falának megvastagodása, sokkal több homogén eosfil terület, és a Bowman tok fala megvastagszik, tubulusokban fehérjegazdag folyadék, proteinuria.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
158,korszovet_kepek.pdf,82,EXSUDATÍV GLOMERULONEPHRITIS,2,555,page_082_img_02.jpg,data/imported/korszovet_kepek/images/page_082_img_02.jpg,945,494,"70.8,364.9,524.5,602.3",107662.0,"Idült forma: erek falának megvastagodása, sokkal több homogén eosfil terület, és a Bowman tok fala megvastagszik, tubulusokban fehérjegazdag folyadék, proteinuria.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
159,korszovet_kepek.pdf,83,INTERSTITIALIS VESEGYULLADÁS,1,558,page_083_img_01.jpg,data/imported/korszovet_kepek/images/page_083_img_01.jpg,578,392,"70.8,112.8,348.4,301.2",52272.7,"INTERSTITIALIS VESEGYULLADÁS Bizonytalan szélű, világosabb foltok, nehezen igazolható háttérrel. Szövettannal igazolható. A gyulladásos sejtek nem a működési egységben, nem a lumenben, hanem peritubularisan, perivaszkulárisan, periglomerulárisan: A sejtek dominánsan mononukleárisak, ez esetben plazmasejtek de pár eosinophil is akad. Nyúl, encephalitozoonosis volt, ezért az eosinophil sejtes elemek.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
160,korszovet_kepek.pdf,83,INTERSTITIALIS VESEGYULLADÁS,2,560,page_083_img_02.jpg,data/imported/korszovet_kepek/images/page_083_img_02.jpg,945,690,"70.8,354.0,524.5,685.0",150141.6,"INTERSTITIALIS VESEGYULLADÁS Bizonytalan szélű, világosabb foltok, nehezen igazolható háttérrel. Szövettannal igazolható. A gyulladásos sejtek nem a működési egységben, nem a lumenben, hanem peritubularisan, perivaszkulárisan, periglomerulárisan: A sejtek dominánsan mononukleárisak, ez esetben plazmasejtek de pár eosinophil is akad. Nyúl, encephalitozoonosis volt, ezért az eosinophil sejtes elemek.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
161,korszovet_kepek.pdf,84,INTERSTITIALIS VESEGYULLADÁS,1,563,page_084_img_01.jpg,data/imported/korszovet_kepek/images/page_084_img_01.jpg,945,686,"70.8,70.9,524.5,399.9",149257.1,Plazmasejtek:,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
162,korszovet_kepek.pdf,84,INTERSTITIALIS VESEGYULLADÁS,2,565,page_084_img_02.jpg,data/imported/korszovet_kepek/images/page_084_img_02.jpg,945,690,"70.8,435.2,524.5,766.2",150141.6,Plazmasejtek:,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
163,korszovet_kepek.pdf,85,VESEFIBRÓZIS,1,568,page_085_img_01.jpg,data/imported/korszovet_kepek/images/page_085_img_01.jpg,945,497,"70.8,95.8,524.5,334.2",108115.6,"plazmasejtek IS. VESEFIBRÓZIS Makroszkóposan megkisebbedett vesék, egyenetlen felületűek. Tömött tapintat, nehezen vagy lehetetlen szakítani a kérget a kollagénrostos ksz túlsúly miatt","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
164,korszovet_kepek.pdf,85,VESEFIBRÓZIS,2,570,page_085_img_02.jpg,data/imported/korszovet_kepek/images/page_085_img_02.jpg,717,606,"70.8,440.5,415.0,731.5",100144.7,"plazmasejtek IS. VESEFIBRÓZIS Makroszkóposan megkisebbedett vesék, egyenetlen felületűek. Tömött tapintat, nehezen vagy lehetetlen szakítani a kérget a kollagénrostos ksz túlsúly miatt","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
165,korszovet_kepek.pdf,86,VESEFIBRÓZIS,1,573,page_086_img_01.jpg,data/imported/korszovet_kepek/images/page_086_img_01.jpg,945,707,"70.8,112.8,524.5,452.2",153974.5,"Glomerulus, egy-egy kitágult tubulus, meg gyull sejtek és rengeteg proliferálódó kollagénrostos ksz, benne fibrociták.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
166,korszovet_kepek.pdf,87,VESEFIBRÓZIS,1,576,page_087_img_01.jpg,data/imported/korszovet_kepek/images/page_087_img_01.jpg,945,700,"70.8,104.8,524.5,440.7",152364.2,"Kitágult nefronok, Bowman tokok. Nefronhidrózis: ksz érés során összehúzódik, zsugorodik, a lument elzárva az attól prox területeken felhalmozódik a prox szűrlet.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
167,korszovet_kepek.pdf,87,VESEFIBRÓZIS,2,578,page_087_img_02.jpg,data/imported/korszovet_kepek/images/page_087_img_02.jpg,845,606,"70.8,451.1,476.6,741.8",117940.0,"Kitágult nefronok, Bowman tokok. Nefronhidrózis: ksz érés során összehúzódik, zsugorodik, a lument elzárva az attól prox területeken felhalmozódik a prox szűrlet.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
168,korszovet_kepek.pdf,88,VESEFIBRÓZIS,1,581,page_088_img_01.jpg,data/imported/korszovet_kepek/images/page_088_img_01.jpg,801,596,"70.8,95.8,455.5,381.8",109998.5,"Mindenhol kollagénrostos ksz és gyull sejt felhalmozódás. Ritka kivétellel idült vesegyulladás következménye, citokinek miatt fibrózis. Sötétlila rész a tubulus falában: Ca lerakódás: P sok, mellékpajzsmirigy működés fokozása, parathormon fel, csont reabsz, következményes Ca szint emelkedés.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
169,korszovet_kepek.pdf,88,VESEFIBRÓZIS,2,583,page_088_img_02.jpg,data/imported/korszovet_kepek/images/page_088_img_02.jpg,801,569,"70.8,434.6,455.4,707.9",105105.7,"Mindenhol kollagénrostos ksz és gyull sejt felhalmozódás. Ritka kivétellel idült vesegyulladás következménye, citokinek miatt fibrózis. Sötétlila rész a tubulus falában: Ca lerakódás: P sok, mellékpajzsmirigy működés fokozása, parathormon fel, csont reabsz, következményes Ca szint emelkedés.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
170,korszovet_kepek.pdf,89,CHOLANGIOHEPATITIS,1,586,page_089_img_01.jpg,data/imported/korszovet_kepek/images/page_089_img_01.jpg,875,595,"70.8,171.7,490.8,457.3",119932.0,"CHOLANGIOHEPATITIS Az epeutak és máj szövete egyidejűleg gyulladt. Makroszkóposan: duzzadt máj, lobuláris rajzolat, sárgás-sárgásfehér területek. Portális triád: v portae, a hepatica, és egy epeút esetleg 2 epeút vagy a hepatica is lehet. Ezek egy vékony ksz állományba ágyazva: Egy kitágult epeút, lumenben nfil grcy, beszürik az epe ductus falát is és ráterjed a portális régióra.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
171,korszovet_kepek.pdf,89,CHOLANGIOHEPATITIS,2,588,page_089_img_02.jpg,data/imported/korszovet_kepek/images/page_089_img_02.jpg,757,519,"70.8,501.5,434.3,750.8",90618.1,"CHOLANGIOHEPATITIS Az epeutak és máj szövete egyidejűleg gyulladt. Makroszkóposan: duzzadt máj, lobuláris rajzolat, sárgás-sárgásfehér területek. Portális triád: v portae, a hepatica, és egy epeút esetleg 2 epeút vagy a hepatica is lehet. Ezek egy vékony ksz állományba ágyazva: Egy kitágult epeút, lumenben nfil grcy, beszürik az epe ductus falát is és ráterjed a portális régióra.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
172,korszovet_kepek.pdf,90,CHOLANGIOHEPATITIS,1,591,page_090_img_01.jpg,data/imported/korszovet_kepek/images/page_090_img_01.jpg,789,404,"70.8,104.8,449.5,298.7",73414.4,"Plusz a környező májszövet gyulladására is szükség van, hogy cholangiohepatitisről lehessen beszélni. Kékes terület a gyulladt.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
173,korszovet_kepek.pdf,90,CHOLANGIOHEPATITIS,2,593,page_090_img_02.jpg,data/imported/korszovet_kepek/images/page_090_img_02.jpg,786,411,"70.8,309.0,448.1,506.4",74471.5,"Plusz a környező májszövet gyulladására is szükség van, hogy cholangiohepatitisről lehessen beszélni. Kékes terület a gyulladt.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
174,korszovet_kepek.pdf,90,CHOLANGIOHEPATITIS,3,595,page_090_img_03.jpg,data/imported/korszovet_kepek/images/page_090_img_03.jpg,945,492,"70.8,517.3,524.5,753.3",107026.9,"Plusz a környező májszövet gyulladására is szükség van, hogy cholangiohepatitisről lehessen beszélni. Kékes terület a gyulladt.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
175,korszovet_kepek.pdf,91,CHOLANGIOHEPATITIS,1,598,page_091_img_01.jpg,data/imported/korszovet_kepek/images/page_091_img_01.jpg,945,434,"70.8,104.8,524.5,313.0",94462.2,"Idült hepatitis ha epeúti gyull is kíséri, akkor epeút proliferáció is kíséri és kevert gyulladásossejtes beszűrődés, biliáris hiperpláziával: Rubarth- kór, CAV-1 canine mastadenovirus: oltanak ellene és keresztvédettséget ad a CAV-2 ami enyhe, ezért elég ritka. Savós vérzéses gyull hepatitis, duzzadt törékeny máj, perihepatitissel. Jelentős májszöveti nekrózis: a májsejtsorok felismerhetetlenné válnak, összefolyó nekrózis:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
176,korszovet_kepek.pdf,91,CHOLANGIOHEPATITIS,2,600,page_091_img_02.jpg,data/imported/korszovet_kepek/images/page_091_img_02.jpg,945,608,"70.8,411.5,524.5,703.2",132315.1,"Idült hepatitis ha epeúti gyull is kíséri, akkor epeút proliferáció is kíséri és kevert gyulladásossejtes beszűrődés, biliáris hiperpláziával: Rubarth- kór, CAV-1 canine mastadenovirus: oltanak ellene és keresztvédettséget ad a CAV-2 ami enyhe, ezért elég ritka. Savós vérzéses gyull hepatitis, duzzadt törékeny máj, perihepatitissel. Jelentős májszöveti nekrózis: a májsejtsorok felismerhetetlenné válnak, összefolyó nekrózis:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
177,korszovet_kepek.pdf,92,CHOLANGIOHEPATITIS,1,603,page_092_img_01.jpg,data/imported/korszovet_kepek/images/page_092_img_01.jpg,945,643,"70.8,70.8,524.5,379.5",140003.6,"Az elhalt májszövet széli részén található a majdnem pathognomisztikusnak számító Cowdry-A típusú magzárványok: szaporodó, felgyűlő víruspartikulák: zöld nyíl","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
178,korszovet_kepek.pdf,92,CHOLANGIOHEPATITIS,2,605,page_092_img_02.jpg,data/imported/korszovet_kepek/images/page_092_img_02.jpg,945,649,"70.8,432.1,524.5,743.6",141296.4,"Az elhalt májszövet széli részén található a majdnem pathognomisztikusnak számító Cowdry-A típusú magzárványok: szaporodó, felgyűlő víruspartikulák: zöld nyíl","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
179,korszovet_kepek.pdf,93,CHOLANGIOHEPATITIS,1,608,page_093_img_01.jpg,data/imported/korszovet_kepek/images/page_093_img_01.jpg,945,704,"70.8,70.8,524.5,408.7",153271.4,"Hepatocita apoptosis, magányos májsejt elhalás is előfordul a nagy elhalt területek mellett. POrtális területen reaktív gyull sejtes beszűrődés:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
180,korszovet_kepek.pdf,93,CHOLANGIOHEPATITIS,2,610,page_093_img_02.jpg,data/imported/korszovet_kepek/images/page_093_img_02.jpg,945,572,"70.8,465.0,524.5,739.5",124513.2,"Hepatocita apoptosis, magányos májsejt elhalás is előfordul a nagy elhalt területek mellett. POrtális területen reaktív gyull sejtes beszűrődés:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
181,korszovet_kepek.pdf,94,CHOLANGIOHEPATITIS,1,613,page_094_img_01.jpg,data/imported/korszovet_kepek/images/page_094_img_01.jpg,945,629,"70.8,95.8,524.5,397.6",136873.8,"Cowrdy-A magzárvány a periférián Májcirrhózis: végstádiumú máj, elégtelenséggel. Nagyarányú májsejtpusztulás mellett súlyos fokú ksz sarjadzás mellett a regeneratív nodulusok sarjadzanak a maradék májszövetből. Icterus, hypoalbuminaemia, máj immunfunkció miatt szeptikaemiára hajlam, fotoszenzibilizáció, véralvadási zavar.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
182,korszovet_kepek.pdf,94,CHOLANGIOHEPATITIS,2,615,page_094_img_02.jpg,data/imported/korszovet_kepek/images/page_094_img_02.jpg,945,568,"70.8,487.8,524.5,760.2",123560.6,"Cowrdy-A magzárvány a periférián Májcirrhózis: végstádiumú máj, elégtelenséggel. Nagyarányú májsejtpusztulás mellett súlyos fokú ksz sarjadzás mellett a regeneratív nodulusok sarjadzanak a maradék májszövetből. Icterus, hypoalbuminaemia, máj immunfunkció miatt szeptikaemiára hajlam, fotoszenzibilizáció, véralvadási zavar.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
183,korszovet_kepek.pdf,95,CHOLANGIOHEPATITIS,1,618,page_095_img_01.jpg,data/imported/korszovet_kepek/images/page_095_img_01.jpg,811,537,"70.8,188.6,460.1,446.3",100318.7,"A sarjadzó kötőszövetben proliferálódó epeerek és gyulladásos sejtek. A lebenykék helyén állebenykék, pseudolobulusok. A máj alapvető funkciójához létfontos a hatszögletű anatómia, igy működik jól a speciális keringése és az epetermelés. Hiányakor ez a funkció sérül, abnormális érkapcsolatos és sinusoidális érkapillarizáció, nincs hatszögletű egység. Zöld: pseudolobulusok.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
184,korszovet_kepek.pdf,95,CHOLANGIOHEPATITIS,2,620,page_095_img_02.jpg,data/imported/korszovet_kepek/images/page_095_img_02.jpg,945,599,"70.8,457.0,524.5,744.6",130478.0,"A sarjadzó kötőszövetben proliferálódó epeerek és gyulladásos sejtek. A lebenykék helyén állebenykék, pseudolobulusok. A máj alapvető funkciójához létfontos a hatszögletű anatómia, igy működik jól a speciális keringése és az epetermelés. Hiányakor ez a funkció sérül, abnormális érkapcsolatos és sinusoidális érkapillarizáció, nincs hatszögletű egység. Zöld: pseudolobulusok.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
185,korszovet_kepek.pdf,96,CHOLANGIOHEPATITIS,1,623,page_096_img_01.jpg,data/imported/korszovet_kepek/images/page_096_img_01.jpg,945,691,"70.8,95.8,524.5,427.6",150504.5,,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
186,korszovet_kepek.pdf,96,CHOLANGIOHEPATITIS,2,625,page_096_img_02.jpg,data/imported/korszovet_kepek/images/page_096_img_02.jpg,945,627,"70.8,429.9,524.5,730.8",136488.2,,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
187,korszovet_kepek.pdf,97,CHOLANGIOHEPATITIS,1,628,page_097_img_01.jpg,data/imported/korszovet_kepek/images/page_097_img_01.jpg,945,469,"70.8,95.8,524.5,320.8",102060.0,Komoly epeér-proliferáció:,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
